# Apoklaas refractor 200mm f10

  Type    Aperture Surface Radius    E      Medium    Distance
  lens    200.     cone    1175.900  0.0    487845      24.0
  lens    200.     cone    -513.920  0.0    Air          1.0

  lens    200.     cone    -522.606  0.0    558542      12.0
  lens    200.     cone   -2756.828  0.0    Air       2000.0
